bhk,propertytype,location,sqft,pricepersqft,totalprice
2,Flat,Patna,960,6776,7000000
2,Flat,Patna,800,4370,7000000
3,Flat,Patna,1375,9398,10000000
2,Flat,Patna,950,6343,5100000
2,Flat,Patna,850,14196,5500000
3,Flat,Patna,1500,6431,12500000
3,Flat,Patna,1475,5000,12300000
3,Flat,Patna,1200,16610,4800000
3,Flat,Patna,900,3639,8000000
3,Flat,Patna,1400,6000,10000000
3,Flat,Patna,1400,5483,7500000
3,Flat,Patna,1250,8824,9500000
2,Flat,Patna,750,4464,6200000
3,Flat,Patna,900,8800,5900000
2,Flat,Patna,1080,6236,6800000
2,Flat,Patna,1112,4714,8500000
3,Flat,Patna,1555,3200,10000000
3,Flat,Patna,1400,4649,7000000
3,Flat,Patna,900,5587,5400000
3,Flat,Patna,1000,4791,7500000
3,Flat,Patna,1295,8302,7100000
3,Flat,Patna,1190,4343,10500000
2,Flat,Patna,780,7500,4500000
3,Flat,Patna,1000,8214,8800000
3,Flat,Patna,1331,11765,8300000
3,Flat,Patna,1250,5208,9600000
3,Flat,Patna,1591,10357,7500000
2,Flat,Patna,950,5007,8000000
3,Flat,Patna,1400,10357,7500000
2,Flat,Patna,1050,5644,3360000
3,Flat,Patna,1280,10000,6950000
2,Flat,Patna,1125,7042,9500000
2,Flat,Patna,776,3818,6000000
3,Flat,Patna,1096,5672,7000000
3,Flat,Patna,1325,4444,11000000
2,Flat,Patna,750,5417,3500000
2,Flat,Patna,800,6154,4300000
3,Flat,Patna,1200,9375,9000000
2,Flat,Patna,1120,6107,9200000
3,Flat,Patna,1152,4741,6000000
3,Flat,Patna,1450,6250,8700000
3,Flat,Patna,1450,6401,7500000
3,Flat,Patna,1382,7500,7800000
3,Flat,Patna,1420,7865,10000000
2,Flat,Patna,1000,6880,7800000
3,Flat,Patna,900,6429,4200000
3,Flat,Patna,1675,4200,9500000
3,Flat,Patna,1000,7353,6500000
2,Flat,Patna,700,5990,6000000
3,Flat,Patna,1400,5849,13500000
3,Flat,Patna,1600,4706,15000000
3,Flat,Patna,1310,7692,8000000
3,Flat,Patna,1260,5476,5500000
2,Flat,Patna,1040,6250,6500000
3,Flat,Patna,1130,6000,8000000
3,Flat,Patna,1328,3646,8500000
2,Flat,Patna,1026,5536,5130000
2,Flat,Patna,800,10000,6000000
3,Flat,Patna,1370,4277,11500000
2,Flat,Patna,890,10400,7000000
3,Flat,Patna,1629,8500,9000000
3,Flat,Pondicherry,1523,4327,15000000
2,Flat,Pondicherry,832,6234,3600000
2,Flat,Pondicherry,1155,4476,7200000
2,Flat,Pondicherry,850,10769,4700000
3,Flat,Pondicherry,1230,5000,7600000
3,Flat,Pondicherry,1360,3200,7500000
2,Flat,Pondicherry,910,3137,8500000
2,Flat,Pondicherry,1550,4906,8000000
2,Flat,Pondicherry,1060,4667,5200000
2,Flat,Pondicherry,900,2778,4200000
2,Flat,Pondicherry,1134,2737,6000000
3,Flat,Pondicherry,1900,4286,5200000
2,Flat,Pondicherry,952,6818,7500000
3,Flat,Pondicherry,1100,4500,6600000
3,Flat,Pondicherry,1350,5278,7500000
3,Flat,Pondicherry,1800,3077,9500000
2,Flat,Pondicherry,938,5833,3200000
3,Flat,Pondicherry,1300,6000,4000000
2,Flat,Pondicherry,936,4479,6000000
2,Flat,Pondicherry,777,4127,5150000
3,Flat,Pondicherry,1100,5600,5000000
3,Flat,Pondicherry,1325,3333,6500000
2,Flat,Pondicherry,1240,5312,6800000
2,Flat,Pondicherry,1250,6167,7000000
3,Flat,Pondicherry,1600,3636,8500000
2,Flat,Pondicherry,600,2899,3700000
2,Flat,Pondicherry,825,5333,3000000
2,Flat,Pondicherry,750,7222,4000000
3,Flat,Pondicherry,1250,3500,6900000
3,Flat,Pondicherry,1600,5667,9600000
2,Flat,Pondicherry,1000,4259,3500000
3,Flat,Pondicherry,1500,5753,8500000
3,Flat,Pondicherry,1315,5625,5600000
3,Flat,Pondicherry,16000,7105,9600000
3,Flat,Pondicherry,1126,7143,8000000
2,Flat,Pondicherry,770,5556,3700000
3,Flat,Pondicherry,1050,5769,10000000
2,Flat,Pondicherry,1000,225,4850000
3,Flat,Pondicherry,1100,5000,10000000
2,Flat,Pondicherry,700,4092,4000000
3,Flat,Pondicherry,950,6389,5200000
3,Flat,Pondicherry,1300,2600,7200000
3,Flat,Pondicherry,2300,5400,12000000
2,Flat,Pondicherry,1050,7448,8500000
2,Flat,Pondicherry,900,4417,4300000
3,Flat,Pondicherry,1200,4750,5300000
2,Flat,Pondicherry,1010,6873,3900000
2,Flat,Pondicherry,850,4333,3700000
2,Flat,Pondicherry,800,4727,4000000
3,Flat,Pondicherry,700,7083,1900000
3,Flat,Pondicherry,2000,4792,9500000
3,Flat,Pondicherry,1200,3926,6500000
2,Flat,Pondicherry,750,4375,3000000
2,Flat,Pondicherry,1072,5769,4990000
2,Flat,Pondicherry,850,4167,3200000
2,Flat,Pondicherry,941,5500,6000000
3,Flat,Pondicherry,1400,4583,8200000
2,Flat,Pondicherry,900,11333,4500000
2,Flat,Pondicherry,800,4095,3500000
2,Flat,Pondicherry,1000,4524,5500000
2,Flat,Pondicherry,1000,5000,6500000
2,Flat,Pondicherry,900,4429,4400000
3,Flat,Pondicherry,1485,3636,7200000
2,Flat,Pondicherry,900,5400,4200000
2,Flat,Pondicherry,750,4286,3000000
2,Flat,Pondicherry,1050,5000,4300000
2,Flat,Pune,787,6996,7600000
1,Flat,Pune,478,8326,4390000
2,Flat,Pune,674,10679,6230000
4,Flat,Pune,2023,7473,19800000
3,Flat,Pune,1191,10200,11200000
2,Flat,Pune,659,10959,6500000
2,Flat,Pune,750,11464,6110000
2,Flat,Pune,748,11084,5980000
2,Flat,Pune,837,6296,8180000
2,Flat,Pune,977,8260,9180000
2,Flat,Pune,840,11034,7770000
2,Flat,Pune,750,7368,5080000
3,Flat,Pune,1053,8369,9580000
2,Flat,Pune,725,8385,6010000
2,Flat,Pune,798,8106,7950000
2,Flat,Pune,749,8630,5470000
3,Flat,Pune,989,7249,8590000
2,Flat,Pune,918,7308,7000000
4,Flat,Pune,2264,6519,17200000
3,Flat,Pune,774,4299,7040000
3,Flat,Pune,955,10295,7040000
3,Flat,Pune,1073,7000,8780000
2,Flat,Pune,751,13500,7290000
2,Flat,Pune,738,6737,4860000
3,Flat,Pune,892,6330,7300000
2,Flat,Pune,695,11500,6450000
3,Flat,Pune,1101,7700,9800000
2,Flat,Pune,735,18800,6709999
2,Flat,Pune,566,9766,5600000
3,Flat,Pune,1160,9850,10900000
2,Flat,Pune,700,7500,6500000
2,Flat,Pune,912,10648,7800000
3,Flat,Pune,1174,16568,10700000
2,Flat,Pune,710,9000,7000000
2,Flat,Pune,700,8762,6400000
3,Flat,Pune,1060,8762,9050000
2,Flat,Pune,711,8100,5570000
3,Flat,Pune,1393,19210,13600000
3,Flat,Pune,1050,7536,9900000
2,Flat,Pune,1900,8116,14200000
3,Flat,Pune,1013,8355,9500000
2,Flat,Pune,1050,5061,8800000
3,Flat,Pune,1044,11196,9800000
2,Flat,Pune,875,8800,4600000
1,Flat,Pune,515,7278,3800000
3,Flat,Raipur,965,3938,3800000
3,Flat,Raipur,1123,5504,10000000
2,Flat,Raipur,650,3673,3500000
2,Flat,Raipur,900,4222,3800000
3,Flat,Raipur,1470,3061,4500000
2,Flat,Raipur,900,3900,3900000
2,Flat,Raipur,1000,4350,4350000
3,Flat,Raipur,1630,3558,5800000
2,Flat,Raipur,750,2400,1800000
2,Flat,Raipur,943,3606,3400000
3,Flat,Raipur,1351,2806,3790000
3,Flat,Raipur,1324,6193,8200000
2,Flat,Raipur,1006,3579,3600000
2,Flat,Raipur,1054,3605,3800000
2,Flat,Raipur,933,2947,2750000
3,Flat,Raipur,1056,3750,6190000
2,Flat,Raipur,1050,4647,6650000
3,Flat,Raipur,1495,4214,6300000
3,Flat,Raipur,2178,3903,8500000
2,Flat,Raipur,1122,4902,5500000
3,Flat,Raipur,1084,3230,4620000
2,Flat,Raipur,1098,2133,4950000
2,Flat,Raipur,1200,2778,3500000
2,Flat,Raipur,600,4100,2100000
2,Flat,Raipur,760,4612,4100000
3,Flat,Raipur,1843,4077,8500000
2,Flat,Raipur,1214,3299,4950000
3,Flat,Raipur,1200,4148,5180000
3,Flat,Raipur,965,3865,3400000
2,Flat,Raipur,650,3249,3100000
2,Flat,Raipur,985,2900,3200000
3,Flat,Raipur,1325,5873,6500000
2,Flat,Raipur,985,4808,3150000
3,Flat,Raipur,2020,4762,7000000
2,Flat,Raipur,1365,3000,6500000
3,Flat,Raipur,1930,2909,7800000
2,Flat,Raipur,500,4287,1500000
2,Flat,Raipur,1100,4000,3200000
2,Flat,Raipur,1283,4600,5500000
3,Flat,Raipur,1250,4062,6200000
3,Flat,Raipur,1500,3814,5200000
2,Flat,Raipur,1120,3733,5850000
3,Flat,Raipur,1180,4000,4500000
2,Flat,Raipur,750,2844,2800000
2,Flat,Raipur,950,3150,3700000
2,Flat,Raipur,800,2917,2800000
2,Flat,Raipur,839,3059,2100000
2,Flat,Raipur,564,3810,2500000
2,Flat,Raipur,984,3292,5200000
2,Flat,Raipur,1080,5625,3650000
2,Flat,Raipur,1050,4286,3200000
3,Flat,Raipur,800,3200,4500000
3,Flat,Raipur,1509,5344,5200000
2,Flat,Raipur,1080,2567,4500000
2,Flat,Raipur,740,2778,3000000
2,Flat,Raipur,1310,5000,7000000
2,Flat,Raipur,896,3000,2300000
2,Flat,Raipur,800,4267,4000000
2,Flat,Raipur,1188,4471,4200000
2,Flat,Raipur,1175,3030,4000000
2,Flat,Raipur,980,4299,2600000
3,Flat,Raipur,800,3222,3200000
2,Flat,Raipur,1256,3587,5400000
2,Flat,Raipur,950,2726,4500000
2,Flat,Raipur,1040,4511,2700000
3,Flat,Raipur,1114,4714,5000000
2,Flat,Raipur,1000,2676,2900000
3,Flat,Raipur,1330,2486,6000000
2,Flat,Raipur,981,1529,3200000
3,Flat,Raipur,1600,4000,3000000
2,Flat,Raipur,735,4375,2200000
3,Flat,Raipur,850,5000,1300000
2,Flat,Raipur,900,1938,3600000
3,Flat,Raipur,1750,3698,8650000
3,Flat,Raipur,1480,2500,3800000
2,Flat,Raipur,1000,3125,5000000
3,Flat,Raipur,972,4270,3729999
2,Flat,Raipur,450,9250,1500000
2,Flat,Raipur,800,3000,2500000
3,Flat,Raipur,1754,2545,7490000
2,Flat,Raipur,1000,3750,3000000
3,Flat,Raipur,1500,7000,8000000
2,Flat,Raipur,550,4407,1400000
2,Flat,Raipur,1200,3226,4500000
2,Flat,Raipur,710,3200,2900000
2,Flat,Raipur,620,2766,2000000
2,Flat,Raipur,940,3680,2600000
2,Flat,Raipur,940,4269,3000000
2,Flat,Raipur,1140,4482,3200000
2,Flat,Raipur,943,3913,3470000
2,Flat,Raipur,1054,4333,4500000
3,Flat,Raipur,1785,3000,8000000
2,Flat,Raipur,1150,6190,4500000
2,Flat,Raipur,1200,3455,5200000
3,Flat,Raipur,1950,3022,6800000
2,Flat,Raipur,840,5833,5200000
3,Flat,Raipur,1100,4077,3800000
3,Flat,Raipur,1030,2353,7500000
3,Flat,Raipur,1522,3938,4600000
2,Flat,Raipur,736,3025,2800000
2,Flat,Raipur,765,4132,1800000
3,Flat,Raipur,965,3446,3800000
3,Flat,Raipur,862,2616,5500000
3,Flat,Raipur,1818,4583,5500000
3,Flat,Raipur,1509,3600,5200000
2,Flat,Raipur,860,3067,2250000
2,Flat,Raipur,1200,3000,5500000
2,Flat,Raipur,902,2336,4400000
2,Flat,Raipur,815,3899,2500000
2,Flat,Raipur,1020,3514,3060000
2,Flat,Raipur,1050,2667,6500000
2,Flat,Raipur,785,4124,2010000
3,Flat,Raipur,1800,5500,7000000
2,Flat,Raipur,650,3467,3800000
2,Flat,Raipur,1070,2883,2500000
2,Flat,Raipur,550,3571,1800000
3,Flat,Raipur,1415,3036,5000000
3,Flat,Raipur,1590,3455,6200000
3,Flat,Raipur,1280,2792,6500000
2,Flat,Raipur,850,3000,3200000
2,Flat,Raipur,1200,3150,3200000
3,Flat,Raipur,1138,3049,4100000
2,Flat,Raipur,1054,4645,3200000
3,Flat,Raipur,1080,5117,3800000
2,Flat,Raipur,967,4327,2700000
2,Flat,Raipur,635,3400,2000000
2,Flat,Raipur,990,2400,4000000
2,Flat,Raipur,1176,4324,3000000
2,Flat,Raipur,800,3864,2500000
2,Flat,Raipur,930,4000,3500000
3,Flat,Raipur,1368,3055,7000000
2,Flat,Raipur,800,3368,4000000
2,Flat,Raipur,750,500,2500000
3,Flat,Raipur,1473,3200,4500000
2,Flat,Raipur,700,3000,1650000
2,Flat,Raipur,800,1250,1500000
3,Flat,Raipur,1828,3636,7500000
2,Flat,Raipur,487,3286,800000
2,Flat,Raipur,1250,3225,2400000
2,Flat,Raipur,1000,3034,550000
2,Flat,Raipur,1125,5300,3600000
2,Flat,Raipur,1900,3333,2500000
2,Flat,Raipur,1100,2308,4000000
2,Flat,Raipur,700,4417,2300000
2,Flat,Raipur,795,5933,2000000
3,Flat,Raipur,1615,4135,4900000
2,Flat,Raipur,685,2370,2490000
2,Flat,Raipur,750,1929,2500000
3,Flat,Raipur,1000,2007,3000000
3,Flat,Raipur,1200,5769,3000000
2,Flat,Raipur,1040,3722,3750000
3,Flat,Raipur,1330,4828,5500000
2,Flat,Raipur,1180,3883,4000000
2,Flat,Raipur,625,3155,1600000
2,Flat,Raipur,1000,4397,3500000
3,Flat,Raipur,1400,4000,2700000
3,Flat,Raipur,1180,4145,2400000
2,Flat,Raipur,600,1437,2200000
2,Flat,Raipur,750,3519,4500000
3,Flat,Raipur,1300,17857,6500000
2,Flat,Raipur,980,2320,3000000
3,Flat,Raipur,1375,3017,4500000
2,Flat,Raipur,721,2727,2800000
2,Flat,Raipur,965,3391,4000000
2,Flat,Raipur,487,3889,700000
2,Flat,Raipur,1080,2161,3800000
2,Flat,Raipur,1145,3333,2000000
3,Flat,Ranchi,1280,4730,7000000
3,Flat,Ranchi,1845,4599,8490000
2,Flat,Ranchi,975,7000,6830000
3,Flat,Ranchi,1425,5789,8250000
3,Flat,Ranchi,1450,4798,7500000
3,Flat,Ranchi,1459,3700,7000000
3,Flat,Ranchi,1410,5283,5220000
3,Flat,Ranchi,1486,5500,11200000
3,Flat,Ranchi,1600,3925,11000000
3,Flat,Ranchi,950,5634,5200000
3,Flat,Ranchi,1190,3959,10000000
3,Flat,Ranchi,1670,6489,13500000
3,Flat,Ranchi,1200,5660,5850000
3,Flat,Ranchi,1310,4348,8500000
3,Flat,Ranchi,1590,3333,9000000
3,Flat,Ranchi,1585,5784,6900000
2,Flat,Ranchi,600,4615,2000000
3,Flat,Ranchi,1600,5333,10100000
3,Flat,Ranchi,1300,3900,6000000
3,Flat,Ranchi,1425,9091,7600000
3,Flat,Ranchi,1359,6000,5300000
3,Flat,Ranchi,1206,4982,7240000
3,Flat,Ranchi,1370,4444,12500000
3,Flat,Ranchi,1100,5500,6900000
3,Flat,Ranchi,1350,3904,6000000
3,Flat,Ranchi,1800,5263,11000000
3,Flat,Ranchi,1150,3647,4490000
2,Flat,Ranchi,750,6111,5000000
3,Flat,Ranchi,1645,3249,6000000
2,Flat,Ranchi,900,6170,5500000
3,Flat,Ranchi,1100,3455,4500000
2,Flat,Ranchi,750,4261,5800000
2,Flat,Ranchi,1100,5105,3800000
2,Flat,Ranchi,1150,5556,4900000
3,Flat,Ranchi,1567,4049,8000000
2,Flat,Ranchi,960,3254,5000000
3,Flat,Ranchi,1383,6753,6000000
3,Flat,Ranchi,1260,4155,4100000
3,Flat,Ranchi,1978,4157,13300000
2,Flat,Ranchi,1083,4400,4500000
3,Flat,Ranchi,1058,4000,5500000
3,Flat,Ranchi,1990,3790,8760000
3,Flat,Ranchi,1383,4000,5530000
3,Flat,Ranchi,1670,5000,6330000
3,Flat,Ranchi,1700,4900,6800000
3,Flat,Ranchi,1750,4800,8750000
3,Flat,Ranchi,1800,3500,8820000
3,Flat,Ranchi,1732,3500,8309999
3,Flat,Ranchi,1108,4419,3879999
3,Flat,Ranchi,1200,3490,5800000
3,Flat,Ranchi,1100,4000,5500000
2,Flat,Ranchi,1075,4091,4750000
3,Flat,Ranchi,1044,4444,4300000
3,Flat,Ranchi,1300,4457,5200000
2,Flat,Ranchi,900,4096,4500000
3,Flat,Ranchi,1693,3333,7800000
3,Flat,Ranchi,1831,5068,7500000
3,Flat,Ranchi,900,3904,5200000
3,Flat,Ranchi,1350,4000,4500000
3,Flat,Ranchi,1350,4500,7500000
3,Flat,Ranchi,1380,3600,5700000
3,Flat,Ranchi,1072,4909,5360000
3,Flat,Ranchi,1200,4580,5630000
2,Flat,Ranchi,1200,5263,4500000
2,Flat,Ranchi,800,5821,5400000
2,Flat,Ranchi,910,2640,4210000
3,Flat,Ranchi,1330,4728,7000000
3,Flat,Ranchi,1298,5500,9000000
2,Flat,Ranchi,1000,4250,3300000
3,Flat,Ranchi,2115,5225,10000000
3,Flat,Ranchi,1885,4423,10900000
3,Flat,Ranchi,1080,4300,6800000
3,Flat,Ranchi,1560,3835,10900000
2,Flat,Ranchi,1040,4433,4600000
3,Flat,Ranchi,1530,4839,6580000
3,Flat,Ranchi,1300,3173,6650000
3,Flat,Ranchi,1550,6894,7500000
3,Flat,Ranchi,1200,6591,5500000
2,Flat,Ranchi,876,3650,5000000
3,Flat,Ranchi,1680,4167,5330000
3,Flat,Ranchi,1520,7222,11100000
3,Flat,Ranchi,1593,3422,10500000
2,Flat,Ranchi,1000,4573,3650000
2,Flat,Ranchi,1200,3172,5000000
3,Flat,Ranchi,1695,7663,5800000
3,Flat,Ranchi,659,5308,6000000
3,Flat,Ranchi,850,6693,3660000
2,Flat,Ranchi,894,6176,3329999
3,Flat,Ranchi,1300,5475,6900000
3,Flat,Ranchi,1000,5058,8500000
3,Flat,Ranchi,1550,7200,10500000
3,Flat,Ranchi,1400,4913,6500000
3,Flat,Ranchi,1096,7500,7200000
3,Flat,Ranchi,1100,7599,6500000
3,Flat,Ranchi,1450,3667,9000000
2,Flat,Ranchi,916,4229,4500000
3,Flat,Ranchi,1250,4568,10500000
3,Flat,Ranchi,1645,6615,12500000
3,Flat,Ranchi,1350,4375,4950000
3,Flat,Ranchi,1670,4461,8500000
3,Flat,Ranchi,1350,3500,6400000
3,Flat,Ranchi,1285,3173,8500000
3,Flat,Ranchi,1480,3438,7000000
3,Flat,Ranchi,1345,3333,6000000
2,Flat,Ranchi,740,4813,3110000
3,Flat,Ranchi,1600,5424,5500000
3,Flat,Ranchi,2100,5143,7000000
2,Flat,Ranchi,800,4957,3050000
2,Flat,Ranchi,935,4615,4500000
3,Flat,Ranchi,1100,3622,7000000
3,Flat,Ranchi,1475,5363,8000000
3,Flat,Ranchi,1575,4737,8100000
2,Flat,Ranchi,1614,3174,8000000
3,Flat,Ranchi,1300,4857,6000000
3,Flat,Ranchi,1150,3571,5100000
3,Flat,Ranchi,1400,5520,8800000
2,Flat,Ranchi,950,3333,4500000
3,Flat,Ranchi,1465,4473,4650000
3,Flat,Ranchi,1750,3883,8500000
3,Flat,Ranchi,1300,3500,5000000
3,Flat,Ranchi,1050,4056,7700000
2,Flat,Ranchi,1000,6207,5000000
2,Flat,Ranchi,1006,3172,4500000
3,Flat,Ranchi,1545,4093,6000000
2,Flat,Ranchi,1000,4675,3500000
3,Flat,Ranchi,1537,4556,7300000
3,Flat,Ranchi,1545,3600,4900000
2,Flat,Ranchi,1075,3032,4400000
3,Flat,Ranchi,1925,3889,9000000
2,Flat,Ranchi,900,2500,4100000
2,Flat,Ranchi,1000,3174,3600000
3,Flat,Ranchi,1385,4200,4200000
2,Flat,Ranchi,900,4044,3500000
3,Flat,Ranchi,1100,5143,6000000
3,Flat,Ranchi,1925,5185,6110000
2,Flat,Ranchi,1470,5208,6170000
3,Flat,Ranchi,2349,4727,9500000
3,Flat,Ranchi,1250,4365,11000000
3,Flat,Ranchi,1400,3750,7200000
3,Flat,Ranchi,1350,5217,7000000
2,Flat,Ranchi,1100,5254,5200000
3,Flat,Ranchi,1260,4902,5500000
2,Flat,Ranchi,800,5797,3000000
2,Flat,Ranchi,1150,3833,6000000
2,Flat,Ranchi,1000,2500,4000000
3,Flat,Ranchi,1675,5208,8800000
3,Flat,Ranchi,1428,4443,7000000
3,Flat,Ranchi,1035,4412,6000000
3,Flat,Ranchi,1200,4250,4600000
3,Flat,Ranchi,1463,4167,6500000
3,Flat,Ranchi,1700,4060,7500000
3,Flat,Ranchi,1600,3917,6800000
2,Flat,Ranchi,1125,3369,4500000
2,Flat,Ranchi,1100,4000,5500000
2,Flat,Ranchi,1200,4621,5000000
3,Flat,Ranchi,1200,5380,4700000
3,Flat,Ranchi,1395,2600,4700000
2,Flat,Ranchi,1000,3661,4000000
3,Flat,Ranchi,1331,5672,6150000
2,Flat,Ranchi,1140,3600,4790000
3,Flat,Ranchi,1580,5886,8500000
2,Flat,Ranchi,915,3467,2600000
2,Flat,Ranchi,915,4697,3350000
3,Flat,Ranchi,1289,5249,9500000
3,Flat,Ranchi,1310,3939,5400000
3,Flat,Ranchi,1665,3788,9800000
3,Flat,Ranchi,1500,3868,5200000
2,Flat,Ranchi,1107,4688,5200000
3,Flat,Ranchi,1326,4507,9500000
3,Flat,Ranchi,1925,3800,11000000
3,Flat,Ranchi,1550,3636,6500000
3,Flat,Ranchi,1452,3172,5500000
3,Flat,Ranchi,1215,6190,4700000
3,Flat,Ranchi,1280,3174,6000000
2,Flat,Ranchi,1065,3449,4800000
3,Flat,Ranchi,1300,3173,4940000
3,Flat,Ranchi,1430,5035,5200000
3,Flat,Ranchi,1425,4444,4520000
2,Flat,Ranchi,1050,11111,6500000
3,Flat,Ranchi,1320,4209,4190000
2,Flat,Ranchi,1100,3500,3490000
3,Flat,Ranchi,1120,5400,7100000
2,Flat,Ranchi,990,5100,4400000
3,Flat,Ranchi,1473,3704,6200000
3,Flat,Ranchi,1300,3684,5200000
2,Flat,Ranchi,1070,4412,3750000
3,Flat,Ranchi,1711,3744,8209999
2,Flat,Ranchi,1125,4127,6080000
3,Flat,Ranchi,1997,3111,10100000
3,Flat,Ranchi,1072,4334,5290000
2,Flat,Ranchi,1075,3724,5000000
2,Flat,Ranchi,800,5882,3500000
3,Flat,Ranchi,1360,2696,6000000
3,Flat,Ranchi,1600,4762,9000000
3,Flat,Ranchi,1150,4488,5200000
3,Flat,Ranchi,1575,4391,6500000
2,Flat,Ranchi,900,4714,2800000
3,Flat,Ranchi,1615,5337,7000000
2,Flat,Ranchi,894,7200,3329999
2,Flat,Ranchi,850,3942,5000000
3,Flat,Ranchi,1210,6067,4300000
2,Flat,Ranchi,1050,4645,5000000
3,Flat,Ranchi,1426,3333,6400000
3,Flat,Ranchi,1480,6599,6850000
3,Flat,Ranchi,1485,3828,7000000
3,Flat,Ranchi,1218,3658,6500000
2,Flat,Ranchi,1169,3381,7200000
3,Flat,Ranchi,2200,4595,10800000
2,Flat,Ranchi,960,6250,4100000
3,Flat,Ranchi,1550,4006,7200000
2,Flat,Ranchi,1200,4231,5000000
3,Flat,Ranchi,1400,9967,11000000
3,Flat,Ranchi,1300,4247,7800000
3,Flat,Ranchi,1450,5273,5550000
3,Flat,Ranchi,1367,4566,5000000
3,Flat,Ranchi,1124,4400,3800000
3,Flat,Ranchi,1280,4161,8000000
3,Flat,Ranchi,1350,4000,7000000
2,Flat,Ranchi,1390,3850,5570000
3,Flat,Ranchi,1224,6762,5500000
3,Flat,Ranchi,2107,5000,21000000
3,Flat,Ranchi,1295,6071,5500000
2,Flat,Ranchi,1100,5068,5800000
2,Flat,Ranchi,950,5707,5000000
3,Flat,Ranchi,1250,4306,5500000
3,Flat,Ranchi,1300,5673,5550000
3,Flat,Ranchi,1251,5500,5700000
2,Flat,Ranchi,900,4172,3600000
3,Flat,Ranchi,1200,6757,9900000
2,Flat,Ranchi,1000,3981,5500000
3,Flat,Ranchi,1400,6015,8500000
3,Flat,Ranchi,1480,5000,7500000
3,Flat,Ranchi,1577,8806,9000000
3,Flat,Ranchi,1300,5100,8000000
3,Flat,Ranchi,1615,4583,12500000
3,Flat,Ranchi,1234,7810,7000000
2,Flat,Ranchi,1000,9091,5500000
3,Flat,Ranchi,1300,7599,6100000
3,Flat,Ranchi,1470,4000,6130000
3,Flat,Ranchi,1480,4706,10000000
2,Flat,Ranchi,1080,6818,4300000
2,Flat,Ranchi,850,4291,7200000
3,Flat,Ranchi,1540,4291,7700000
3,Flat,Ranchi,1022,4839,9000000
3,Flat,Ranchi,1400,3834,5500000
2,Flat,Ranchi,1000,6170,5100000
3,Flat,Ranchi,1130,5161,5500000
2,Flat,Ranchi,870,6173,8200000
2,Flat,Ranchi,1170,4382,5500000
2,Flat,Ranchi,1100,3534,10000000
3,Flat,Ranchi,1645,5370,12500000
3,Flat,Ranchi,1500,3725,6000000
3,Flat,Ranchi,1460,6667,8000000
3,Flat,Ranchi,1000,4746,7500000
3,Flat,Ranchi,1305,4294,5600000
3,Flat,Ranchi,1050,3767,5600000
3,Flat,Ranchi,1550,4065,7500000
3,Flat,Ranchi,1565,4837,6000000
2,Flat,Ranchi,750,5900,5800000
3,Flat,Ranchi,1550,5667,8000000
3,Flat,Ranchi,1240,3333,6300000
3,Flat,Ranchi,1134,3390,7000000
3,Flat,Ranchi,1255,4333,5500000
3,Flat,Ranchi,1600,5360,6700000
2,Flat,Ranchi,1392,4800,3000000
3,Flat,Ranchi,1392,4854,6500000
2,Flat,Rishikesh,1050,5930,6790000
2,Flat,Rishikesh,900,5000,4500000
3,Flat,Rishikesh,1500,4333,6500000
2,Flat,Rishikesh,1200,10695,8000000
2,Flat,Rishikesh,900,45455,6500000
2,Flat,Rishikesh,900,10750,5500000
2,Flat,Rishikesh,850,7500,5500000
2,Flat,Rishikesh,950,5333,7650000
2,Flat,Rishikesh,900,4500,5600000
3,Flat,Rishikesh,1350,2444,12500000
2,Flat,Rishikesh,900,5000,4500000
2,Flat,Rishikesh,800,6053,7500000
3,Flat,Rishikesh,1450,4500,6500000
3,Flat,Rishikesh,1350,4400,6200000
2,Flat,Rishikesh,1000,5460,6000000
3,Flat,Rishikesh,1750,6889,11500000
2,Flat,Rohini,700,14286,5900000
2,Flat,Rohini,1050,8333,8200000
3,Flat,Rohini,1935,15200,10000000
2,Flat,Rohini,480,21773,3300000
3,Flat,Rohini,1000,7647,3600000
2,Flat,Rohini,810,12105,2700000
2,Flat,Rohini,750,7857,3200000
3,Flat,Rohini,1300,13333,5500000
3,Flat,Rohini,1050,10101,7500000
2,Flat,Rohini,1000,14583,5000000
2,Flat,Rohini,1000,21739,8500000
3,Flat,Rohini,1100,15634,4000000
3,Flat,Rohini,1250,54668,11000000
3,Flat,Rohini,1200,19375,2500000
2,Flat,Rohini,700,13889,6800000
3,Flat,Rohini,800,15909,4700000
2,Flat,Rohini,950,14615,6800000
3,Flat,Rohini,1500,7848,10000000
3,Flat,Rohini,1200,12258,7200000
3,Flat,Rohini,1200,13067,7000000
3,Flat,Rohini,1150,4222,5200000
3,Flat,Rohini,1150,18400,1900000
3,Flat,Rohini,970,19750,8500000
2,Flat,Rohini,500,9483,3200000
2,Flat,Rohini,800,5429,6000000
2,Flat,Rohini,850,17857,4000000
2,Flat,Rohini,1100,6200,3800000
3,Flat,Rohini,420,7680,3600000
3,Flat,Rohini,850,19259,6200000
2,Flat,Rohini,400,11333,1500000
3,Flat,Rohini,810,10436,4600000
3,Flat,Rohini,760,12500,5200000
3,Flat,Rohini,325,10625,2500000
3,Flat,Rohini,600,8206,3200000
3,Flat,Rohini,850,12353,2400000
3,Flat,Rohini,1000,8721,6500000
3,Flat,Rohini,899,16484,7900000
2,Flat,Rohini,1572,32857,12900000
3,Flat,Rohini,405,40580,3800000
